"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"4404818","Bountiful Space and Cozy Home","2909990","Daniel","Manhattan","Washington Heights","40.85104","-73.93617","Entire home/apt","110","7","0","","0","1","0"
"4405156","CHEAP & CONVENIENT","5787701","Christine","Manhattan","East Harlem","40.78802","-73.95026","Entire home/apt","115","4","68","2019-06-25","1.2","1","10"
"4405874","Master room super clean in Prospect Park!!!! :)","2770375","Michelle","Brooklyn","Prospect-Lefferts Gardens","40.66201","-73.95414","Private room","90","4","12","2019-06-10","0.37","1","365"
"4407787","Clean Charming, Walk-In Closet + Garden","22880393","Sara","Manhattan","Lower East Side","40.71287","-73.98685","Private room","109","3","83","2019-06-02","1.57","2","355"
"4407790","Retreat Room","16286162","Pat","Bronx","Allerton","40.86682","-73.85812","Private room","49","2","42","2019-06-21","0.74","4","227"
"4408381","Apartment Crown Heights Brooklyn NY","263500","Claire","Brooklyn","East Flatbush","40.66428","-73.92911","Entire home/apt","100","1","102","2019-06-16","1.85","2","243"
"4409074","Spacious 3BDR Prime Location!","22886115","Kristen","Manhattan","East Village","40.73112","-73.98572","Entire home/apt","295","2","4","2016-08-24","0.09","1","0"
"4410626","Spacious neo-country seaside loft","22893493","Nick","Brooklyn","Red Hook","40.68039","-74.01729","Entire home/apt","245","1","50","2019-06-02","0.92","1","19"
"4412533","cozy tucked away in el barrio","22904933","Charlene","Manhattan","East Harlem","40.79765","-73.94022","Private room","79","3","56","2019-05-27","1.1","2","90"
"4415695","Cozy Room in Classic NY Apt//Lively Midtown Area","10074473","Dominique","Manhattan","Hell's Kitchen","40.76638","-73.98741","Private room","60","1","22","2018-02-10","0.63","1","0"
"4416667","Quiet Brooklyn Hideaway, At the Subway","980118","Alex","Brooklyn","Bedford-Stuyvesant","40.69024","-73.95197","Entire home/apt","125","3","7","2018-07-16","0.12","1","0"
"4416970","Soaring Space in Laid-back Brooklyn","22628166","Caroline","Brooklyn","Bushwick","40.69787","-73.93202","Private room","55","1","8","2016-08-20","0.17","1","0"
"4421355","Your own apartment in Brooklyn!","16744487","Estelle","Brooklyn","Bedford-Stuyvesant","40.69367","-73.93981","Entire home/apt","130","5","0","","0","1","0"
"4421826","Manhattan Studio","22927646","Chad","Manhattan","Upper East Side","40.77371","-73.95007","Entire home/apt","250","1","0","","0","1","0"
"4422017","Private Spacious Rm, Prospect Park","22954228","Cassandra","Brooklyn","Flatbush","40.65339","-73.962","Private room","49","3","7","2016-01-06","0.12","2","0"
"4422602","East Village Walkup Jam","651770","Mark","Manhattan","East Village","40.72801","-73.98336","Entire home/apt","250","3","0","","0","1","0"
"4423650","Private Room - Central Park View","7183243","Annette","Manhattan","Upper West Side","40.79913","-73.95932","Private room","97","2","114","2019-06-24","2","1","363"
"4423782","Large studio in trendy Harlem","22963957","Travis","Manhattan","Harlem","40.80479","-73.9529","Entire home/apt","115","1","8","2016-04-12","0.16","1","0"
"4424261","Large 1 BR with backyard on UWS","3447311","Sarah","Manhattan","Upper West Side","40.80188","-73.96808","Entire home/apt","200","2","22","2019-05-21","0.5","1","0"
"4424511","Great location, cozy, near F, G, R!","3641595","Deirdre","Brooklyn","Park Slope","40.67099","-73.98791","Entire home/apt","160","1","323","2019-06-22","5.81","1","211"
"4426877","Sunny 2BR, 2BA duplex","11636894","Gena","Brooklyn","Fort Greene","40.68499","-73.97403","Entire home/apt","239","3","19","2018-12-25","0.33","1","257"
"4427442","Large Apt. in NYC w/natural light","22984252","Toby","Manhattan","Washington Heights","40.85083","-73.94093","Entire home/apt","290","4","21","2019-01-03","0.37","1","193"
"4428027","True Brooklyn Loft Experience","10396079","Anissa","Brooklyn","Prospect Heights","40.67734","-73.96814","Entire home/apt","150","6","5","2016-01-01","0.09","1","0"
"4428854","Charming Furnished Private Room","1447684","Rosa","Brooklyn","Greenpoint","40.72951","-73.95525","Private room","55","1","75","2019-06-19","1.52","3","173"
"4429337","Large, stylish & sun-filled 1BDRM loft","1728899","Tanya","Brooklyn","Williamsburg","40.70789","-73.94811","Entire home/apt","120","2","19","2019-07-06","1.82","1","11"
"4430645","Brooklyn Townhouse Duplex","819257","Nina","Brooklyn","Bedford-Stuyvesant","40.68858","-73.95225","Entire home/apt","200","7","0","","0","1","0"
"4430657","Coming soon","22992909","Joshua","Brooklyn","Carroll Gardens","40.68592","-73.99285","Private room","188","2","0","","0","1","0"
"4430747","Adorable 1Bd Next to Subway in Bushwick - Brooklyn","747934","Lia","Brooklyn","Bedford-Stuyvesant","40.69175","-73.92834","Entire home/apt","103","2","5","2019-01-03","0.09","1","211"
"4430808","Studio-Private Entrance /Bath/Kitchen Near JFK","23002099","Sol & Izak","Queens","Jamaica Estates","40.71873","-73.80324","Entire home/apt","64","2","192","2019-06-17","3.47","1","234"
"4430819","Prime East Village One Bedroom Apt!","23002143","Amanda","Manhattan","East Village","40.72847","-73.98682","Entire home/apt","195","5","3","2015-08-03","0.05","1","0"
"4431247","1st Time/Solo/Duo Travelers!Charming Studio Share!","22382732","Sue","Manhattan","Chelsea","40.74726","-74.00213","Shared room","70","2","126","2019-06-29","2.61","1","309"
"4431674","HOME AWAY FROM HOME","21841949","Patwell","Manhattan","Harlem","40.80066","-73.95147","Entire home/apt","150","2","36","2018-11-06","0.78","2","0"
"4435766","West Village - Celebrities + LIGHT","23025661","Lee","Manhattan","West Village","40.73191","-74.00679","Entire home/apt","300","3","0","","0","1","0"
"4436185","Charming Park Slope Studio Sublet","3708965","Nicole","Brooklyn","Sunset Park","40.66063","-73.98894","Entire home/apt","60","1","0","","0","1","0"
"4436944","COMFORTABLE & COZY-2 STOPS BARCLAY","21841949","Patwell","Brooklyn","Crown Heights","40.66825","-73.95304","Private room","150","7","21","2019-06-10","0.54","2","292"
"4437053","Sunlit 1 bedroom in NoLita","23030943","Kristin","Manhattan","Nolita","40.72144","-73.99435","Private room","105","1","102","2019-06-16","1.79","1","362"
"4438223","Hip 1 bedroom in perfect location","22606202","Gerald","Manhattan","Harlem","40.80743","-73.95663","Private room","165","2","6","2019-01-02","0.12","1","363"
"4438459","Gorgeous 1 Bedroom in the heart of NYC: Chelsea","4967319","Jessica","Manhattan","Chelsea","40.73974","-73.99985","Entire home/apt","325","2","19","2016-09-08","0.34","1","0"
"4438470","Home away from home East Village","3289567","Campbell","Manhattan","East Village","40.72607","-73.98045","Private room","105","2","9","2017-11-19","0.19","2","191"
"4438931","FURNISHED CHARMING ROOM IN MANHATTA","1405374","Jane","Manhattan","Inwood","40.86626","-73.92543","Private room","57","4","0","","0","1","4"
"4439602","East Village Bedroom","14612223","Alex","Manhattan","East Village","40.72624","-73.99018","Private room","100","6","10","2019-07-01","0.61","1","200"
"4439839","Entire 3BR Private Apt 20min>Manhattan","23044811","Ettrick","Brooklyn","Bedford-Stuyvesant","40.68687","-73.94518","Entire home/apt","129","2","179","2019-06-16","3.14","2","285"
"4440020","2 Bedrooms and One Bath Room","195137","James","Manhattan","Harlem","40.82272","-73.94942","Entire home/apt","229","5","38","2019-06-03","0.75","2","332"
"4440181","One bedroom in 2 bedroom apartment","23046908","Melissa","Brooklyn","Bedford-Stuyvesant","40.69181","-73.95952","Private room","64","1","14","2018-11-05","0.28","1","0"
"4440611","Bright Spacious Bushwick Home","14546480","Irena","Brooklyn","Bushwick","40.7026","-73.92787","Entire home/apt","100","3","4","2016-06-04","0.08","1","0"
"4445185","2 Level Loft room in Artist Studio","7351","Tanda","Brooklyn","South Slope","40.66483","-73.98892","Private room","84","2","11","2018-09-04","0.2","3","87"
"4446178","Bright & big apt 3 blks from subway","946323","Ran","Brooklyn","Flatbush","40.63826","-73.96815","Entire home/apt","125","3","6","2016-07-08","0.11","1","0"
"4446862","Charming Room in Prospect Heights!","23077718","","Brooklyn","Crown Heights","40.67512","-73.96146","Private room","50","1","0","","0","1","0"
"4447524","Charming West Village Studio","9685363","Ceyda","Manhattan","West Village","40.73634","-74.00841","Entire home/apt","200","2","9","2018-05-19","0.16","1","0"
"4449058","Cozy Private Room in Upper WestSide","23089516","Lisa","Manhattan","Harlem","40.81693","-73.95421","Private room","180","1","26","2019-06-25","0.47","1","0"
"4449611","Big Duplex 1 BR/Loft w/ outdoors","16761703","Michael","Brooklyn","Bushwick","40.69796","-73.93124","Entire home/apt","200","7","0","","0","1","0"
"4450020","Entire One Bedroom apartment","23095202","Victoria","Brooklyn","East Flatbush","40.63395","-73.94772","Entire home/apt","100","2","1","2018-10-07","0.11","2","363"
"4453233","Cozy Hells Kitchen/Times Sq 2BR","5827529","Ariel","Manhattan","Hell's Kitchen","40.76221","-73.99028","Entire home/apt","160","1","8","2015-10-18","0.14","1","0"
"4453484","Prime Artist Loft &  Exposed Brick","2166065","Peter","Brooklyn","Williamsburg","40.71909","-73.95897","Entire home/apt","250","2","103","2019-06-20","1.87","1","315"
"4454122","Cozy Harlem Hideaway **","1390414","Loryn","Manhattan","Harlem","40.81071","-73.94433","Entire home/apt","115","2","84","2019-06-18","1.51","1","50"
"4454400","NYC UES charming 1 bedroom","454009","Nicholas","Manhattan","Upper East Side","40.77481","-73.95562","Entire home/apt","250","2","0","","0","1","0"
"4454538","Bright, Spacious Entire Studio","22552201","Lane","Manhattan","Upper West Side","40.7982","-73.97119","Entire home/apt","130","5","9","2015-12-31","0.16","1","0"
"4455094","West Village Style and Charm","13541655","Michael","Manhattan","West Village","40.73014","-74.00754","Private room","159","2","150","2019-06-28","3.19","1","54"
"4455301","Pretty and Private in Clinton Hill","8490286","Jan","Brooklyn","Clinton Hill","40.68653","-73.96412","Entire home/apt","110","3","189","2019-07-01","3.4","1","268"
"4456004","Spacious Bedroom in Bushwick w/AC","1171707","Gabriel","Brooklyn","Bushwick","40.70112","-73.91201","Private room","60","3","4","2016-06-12","0.09","1","0"
"4456312","Large Cheerful Private Bronx Room for Med Students","3551179","Veralisa","Bronx","Kingsbridge","40.87829","-73.89337","Private room","57","3","20","2019-06-30","0.43","1","311"
"4456555","Entire flr-thru 2bdrm apartment near ProspectPark!","747671","Sarah Jazmine","Brooklyn","South Slope","40.66347","-73.98438","Entire home/apt","180","1","7","2017-01-01","0.12","1","0"
"4456880","Superhost 3 bedroom DISCOUNT","21641206","Veronica","Brooklyn","Bedford-Stuyvesant","40.69725","-73.94908","Entire home/apt","250","1","4","2016-02-29","0.07","4","165"
"4457556","cozy queen for 2 in el barrio","22904933","Charlene","Manhattan","East Harlem","40.79849","-73.93843","Private room","92","3","48","2019-06-17","0.94","2","115"
"4460838","The Elizabeth","14758012","Stéphane","Manhattan","Nolita","40.72421","-73.99304","Entire home/apt","195","3","66","2018-04-15","1.24","1","0"
"4462008","Twin  room","16286162","Pat","Bronx","Allerton","40.86814","-73.85874","Private room","47","2","97","2019-06-12","1.81","4","262"
"4462491","Beautiful Loft in LES Manhattan!","302529","Cynthia","Manhattan","Lower East Side","40.71331","-73.98189","Entire home/apt","175","3","2","2015-12-08","0.05","1","0"
"4462553","Greenwich / West Village 2 Bedroom","15778416","Courtney","Manhattan","West Village","40.73066","-74.00371","Entire home/apt","175","1","0","","0","2","0"
"4464418","Charming 1BD Pre-War Apartment","6526979","Kim","Manhattan","Upper West Side","40.78962","-73.97718","Entire home/apt","165","2","9","2015-05-19","0.16","1","0"
"4464508","Flatbush Gardens","23162890","Terrance","Brooklyn","Flatbush","40.6489","-73.96374","Private room","79","3","35","2018-10-28","0.62","2","336"
"4469264","Cute brick wall Br in Williamsburg.","10304755","Michael","Brooklyn","Williamsburg","40.71156","-73.95826","Private room","80","2","108","2019-06-01","1.93","2","4"
"4469650","Huge 5BR Townhouse - LEGAL NYC B&B!","23189353","Elizabeth","Manhattan","Harlem","40.80521","-73.94519","Entire home/apt","300","4","143","2019-06-23","2.56","1","204"
"4469679","Sunny Lower East Side Penthouse","19336493","Ryan","Manhattan","Lower East Side","40.71777","-73.99011","Entire home/apt","325","4","0","","0","1","0"
"4470423","Large One Bedroom near Union square","5838331","Katie","Manhattan","Gramercy","40.73549","-73.98311","Entire home/apt","249","1","0","","0","1","0"
"4472978","Charming Studio in a Great location","5800619","Catia","Manhattan","Hell's Kitchen","40.75531","-73.99945","Entire home/apt","195","1","136","2019-07-05","2.94","1","203"
"4473156","NYC,Modern and Spacious Apt","23208658","Iryna","Manhattan","East Harlem","40.8002","-73.94079","Entire home/apt","165","2","146","2019-06-22","2.6","3","277"
"4475128","Amazing Single Bedroom Only 5min From Central Park","16066343","Curtis","Manhattan","East Harlem","40.78834","-73.9472","Private room","65","2","219","2019-06-28","3.88","2","35"
"4476945","Modern Brownstone in Harlem","23228839","Tiffany","Manhattan","Harlem","40.81056","-73.94627","Entire home/apt","149","3","28","2019-05-19","0.5","1","329"
"4479556","Amazing convenient 5 min  to city","23243453","Rodney","Queens","Long Island City","40.74681","-73.94586","Entire home/apt","225","1","1","2015-01-04","0.02","1","0"
"4479625","Charming 1 bedroom, great location!","2380912","Helen","Brooklyn","Williamsburg","40.71234","-73.94158","Entire home/apt","135","2","0","","0","1","0"
"4480308","Charming, Sunny Downtown Studio","5152761","Jane","Manhattan","Chinatown","40.71759","-73.9922","Entire home/apt","200","2","23","2016-10-24","0.41","1","0"
"4480793","B's Suite","23249630","Sheila","Brooklyn","Bedford-Stuyvesant","40.68256","-73.94326","Entire home/apt","125","3","24","2019-06-19","0.44","2","69"
"4481427","1BR w/ Large Patio on Ridgewood/Bushwick border.","1816417","Raoul","Queens","Ridgewood","40.69945","-73.90651","Entire home/apt","95","4","44","2019-07-01","0.81","1","271"
"4481474","B's Elegant Parlor Suite","23249630","Sheila","Brooklyn","Bedford-Stuyvesant","40.68339","-73.9422","Entire home/apt","135","3","15","2019-07-02","0.27","2","89"
"4481694","*NEW*  Modern Sunny Loft in Bushwick/Brooklyn","567972","Melanie","Brooklyn","Bushwick","40.69815","-73.93616","Entire home/apt","120","3","4","2017-01-06","0.08","1","157"
"4482584","Private & clean 1 bd/1br Willamsburg w/ roofdeck.","304346","Andy","Brooklyn","Williamsburg","40.71498","-73.96437","Entire home/apt","225","2","0","","0","1","0"
"4482783","❤️ of Wburg, Private Living+Entrance","1869332","Elli","Brooklyn","Williamsburg","40.7188","-73.95775","Private room","139","2","6","2017-07-29","0.12","3","36"
"4483117","Large private br in renovated apt/close to subway","23159248","Christie","Manhattan","Upper East Side","40.77473","-73.94859","Private room","69","2","11","2019-01-10","0.19","1","240"
"4483672","Warm and Cozy Room in Harlem","17065184","Fallon","Manhattan","Harlem","40.80743","-73.94256","Private room","71","3","211","2019-07-05","3.72","1","6"
"4484212","King size bed -Private bdrm","21938150","Niraj","Manhattan","Gramercy","40.7373","-73.98392","Private room","250","1","4","2015-09-16","0.08","1","365"
"4484620","Large Sunny Private Room in 2BR steps from subway","2589436","Sarah","Brooklyn","Williamsburg","40.71594","-73.95649","Private room","70","2","15","2018-03-23","0.29","2","0"
"4484899","Classic East Village Studio","8713930","Zane","Manhattan","East Village","40.72908","-73.97901","Entire home/apt","225","1","0","","0","1","0"
"4485286","Luxury Apartment on Wall Street","14138135","Sabir","Manhattan","Financial District","40.70388","-74.00633","Entire home/apt","170","1","2","2015-08-03","0.04","1","0"
"4488882","Lovely Garden Apartment in Bklyn","23287601","Petal","Brooklyn","Flatlands","40.62598","-73.92509","Entire home/apt","125","3","2","2016-09-21","0.05","1","161"
